transaction_id,user_id,merchant_id,transaction_date,amount,currency,status,fraud
778,12,9,2024-01-28 02:09:07,31.37,EUR,approved,0
989,25,11,2024-01-28 02:26:39,52.53,USD,approved,0
287,17,46,2024-01-28 04:23:34,23.42,GBP,approved,0
68,38,33,2024-01-28 05:06:07,29.9,EUR,approved,0
693,94,33,2024-01-28 07:15:19,19.92,USD,approved,0
114,46,15,2024-01-28 07:26:07,32.86,USD,approved,0
785,48,37,2024-01-28 08:21:24,44.5,USD,approved,0
894,99,36,2024-01-28 08:57:47,37.28,USD,approved,0
164,41,27,2024-01-28 09:07:25,67.04,EUR,approved,0
101,84,24,2024-01-28 09:30:41,26.17,USD,approved,0
633,44,5,2024-01-28 09:40:07,35.84,EUR,approved,0
113,56,10,2024-01-28 10:21:36,40.65,USD,approved,0
305,55,31,2024-01-28 11:19:35,17.62,USD,approved,0
796,30,11,2024-01-28 11:20:10,16.29,USD,approved,0
531,60,5,2024-01-28 11:20:52,41.86,EUR,approved,0
383,95,18,2024-01-28 12:52:30,56.11,GBP,approved,0
625,61,28,2024-01-28 15:21:08,61.16,EUR,approved,0
961,16,42,2024-01-28 15:38:33,10.84,USD,approved,0
14,77,16,2024-01-28 15:44:01,8.53,GBP,approved,0
831,25,18,2024-01-28 16:29:20,43.29,USD,approved,0
166,82,6,2024-01-28 17:11:22,65.32,USD,approved,0
624,42,1,2024-01-28 17:12:29,36.42,USD,approved,0
533,16,47,2024-01-28 17:57:28,38.05,USD,approved,0
570,58,50,2024-01-28 19:16:26,24.86,EUR,approved,0
612,47,8,2024-01-28 19:48:12,14.24,USD,approved,0
493,76,2,2024-01-28 21:07:28,11.41,USD,approved,0
500,43,43,2024-01-28 21:21:35,23.3,EUR,approved,0
862,93,15,2024-01-28 22:05:34,70.43,USD,approved,0
413,28,13,2024-01-28 22:17:24,22.88,EUR,approved,0
675,63,36,2024-01-28 22:23:09,20.51,USD,approved,0
733,93,35,2024-01-28 22:40:18,18.18,USD,approved,0
572,42,19,2024-01-28 23:36:04,24.63,USD,declined,0
228,58,50,2024-01-28 23:41:18,38.43,EUR,approved,0
887,6,33,2024-01-28 23:42:08,29.79,USD,approved,0
695,10,9,2024-01-29 01:09:47,37.89,USD,approved,0
458,64,23,2024-01-29 01:35:24,61.27,EUR,approved,0
631,74,29,2024-01-29 01:41:59,37.23,EUR,approved,0
782,64,17,2024-01-29 01:49:45,20.42,GBP,approved,0
148,24,39,2024-01-29 01:52:29,37.23,USD,declined,0
169,34,50,2024-01-29 01:58:58,41.47,USD,approved,0
878,75,45,2024-01-29 02:02:50,54.64,EUR,approved,0
649,97,49,2024-01-29 02:07:07,20.51,USD,approved,0
289,55,6,2024-01-29 02:16:10,24.65,USD,approved,0
942,41,13,2024-01-29 02:24:07,59.63,EUR,approved,0
953,62,4,2024-01-29 02:27:21,11.92,EUR,approved,0
791,10,30,2024-01-29 02:36:07,17.78,EUR,approved,1
233,2,49,2024-01-29 03:40:53,14.45,USD,approved,0
97,24,42,2024-01-29 04:36:25,21.39,GBP,approved,0
713,73,44,2024-01-29 04:48:05,27.67,EUR,approved,0
828,90,50,2024-01-29 07:14:07,129.86,EUR,approved,1
620,14,50,2024-01-29 08:46:27,19.12,USD,approved,0
918,79,25,2024-01-29 08:53:57,21.77,USD,declined,0
221,13,33,2024-01-29 09:02:56,13.46,USD,approved,0
397,5,31,2024-01-29 09:32:15,29.93,EUR,approved,0
744,28,2,2024-01-29 10:04:12,47.6,USD,approved,0
54,47,48,2024-01-29 10:13:32,9.99,USD,approved,0
528,15,7,2024-01-29 11:01:29,20.9,GBP,approved,0
908,18,9,2024-01-29 11:10:01,26.24,USD,approved,0
28,83,15,2024-01-29 12:02:38,14.53,USD,approved,0
122,67,5,2024-01-29 14:06:15,30.21,USD,approved,0
387,7,29,2024-01-29 14:08:32,33.77,USD,approved,0
165,42,26,2024-01-29 15:12:22,37.17,EUR,approved,0
389,90,45,2024-01-29 16:06:40,26.29,USD,approved,0
543,20,5,2024-01-29 16:40:39,42.97,EUR,approved,0
770,38,10,2024-01-29 18:16:09,39.11,USD,approved,0
117,4,50,2024-01-29 19:37:03,33.71,USD,approved,0
731,73,39,2024-01-29 19:57:25,51.2,USD,approved,0
363,23,18,2024-01-29 20:31:25,68.93,USD,approved,0
677,59,8,2024-01-29 20:45:11,38.45,USD,approved,0
143,28,47,2024-01-29 20:57:46,70.72,USD,approved,0
513,85,38,2024-01-29 21:05:20,35.26,USD,approved,0
670,14,37,2024-01-29 21:46:39,62.87,USD,approved,0
814,29,25,2024-01-29 22:20:55,57.11,EUR,approved,0
837,81,48,2024-01-29 23:04:10,155.01,USD,approved,0
668,87,34,2024-01-29 23:05:58,24.19,USD,approved,0
599,63,43,2024-01-30 01:18:20,23.07,EUR,approved,0
806,79,3,2024-01-30 01:30:06,53.18,USD,approved,0
579,90,6,2024-01-30 01:53:55,18.24,GBP,approved,0
589,84,44,2024-01-30 02:34:10,35.21,GBP,approved,0
611,84,39,2024-01-30 02:52:28,26.97,USD,reversed,0
542,6,13,2024-01-30 03:02:13,22.21,USD,approved,0
840,92,28,2024-01-30 03:41:55,27.56,USD,approved,0
963,85,8,2024-01-30 04:46:37,83.93,EUR,approved,0
750,16,36,2024-01-30 05:34:49,25.52,USD,approved,0
388,84,17,2024-01-30 06:25:43,16.93,GBP,approved,0
872,21,11,2024-01-30 06:31:47,13.05,EUR,declined,0
824,66,44,2024-01-30 06:38:46,39.1,GBP,approved,0
132,56,34,2024-01-30 06:48:44,14.21,GBP,approved,0
270,60,3,2024-01-30 07:11:53,33.87,USD,approved,0
880,64,6,2024-01-30 07:34:43,54.95,USD,approved,0
170,3,46,2024-01-30 08:18:25,63.23,USD,approved,0
536,16,2,2024-01-30 08:36:59,41.9,USD,approved,0
627,34,29,2024-01-30 08:48:15,31.28,USD,approved,0
230,18,15,2024-01-30 10:11:28,55.92,EUR,approved,0
974,48,18,2024-01-30 10:35:55,35.22,EUR,approved,0
555,99,23,2024-01-30 10:57:06,85.98,EUR,declined,0
690,79,5,2024-01-30 11:08:38,35.75,EUR,approved,0
35,89,4,2024-01-30 14:03:07,26.78,USD,approved,0
379,38,26,2024-01-30 15:10:18,80.4,EUR,approved,0
39,28,22,2024-01-30 15:20:20,50.76,EUR,approved,1
653,21,3,2024-01-30 15:38:08,57.21,USD,approved,0
803,52,23,2024-01-30 16:12:23,35.98,EUR,declined,1
376,10,48,2024-01-30 17:04:46,34.91,USD,approved,0
755,56,32,2024-01-30 17:20:01,19.69,GBP,approved,0
46,98,8,2024-01-30 18:06:05,44.67,USD,approved,0
260,59,41,2024-01-30 18:16:12,14.83,USD,approved,0
617,25,40,2024-01-30 18:28:54,32.44,USD,approved,0
768,48,24,2024-01-30 19:21:03,46.88,USD,approved,0
956,62,21,2024-01-30 20:16:00,74.74,GBP,approved,1
520,60,24,2024-01-30 21:36:27,44.4,USD,approved,0
173,78,20,2024-01-30 21:39:24,36.15,USD,approved,0
218,10,37,2024-01-30 22:59:55,41.21,USD,declined,0
262,18,47,2024-01-30 23:35:01,14.32,USD,approved,0
